id,text,original_dialect,original_sarcasm,gender,annotator_mother_dialect,annotator_known_dialects,dialect,sarcasm
1269,اناا شفيني ارجفف على ايي شيي!!,gulf,0,female,levant,"levant
nile
msa",gulf,0
1269,اناا شفيني ارجفف على ايي شيي!!,gulf,0,male,nile,"gulf
nile
msa",gulf,0
1269,اناا شفيني ارجفف على ايي شيي!!,gulf,0,female,levant,"levant
nile
msa",gulf,0
1270,رغبة في ان احد يتكلم معي,levant,0,male,magreb,"magreb
msa",gulf,0
1270,رغبة في ان احد يتكلم معي,levant,0,male,magreb,"nile
magreb
msa",msa,0
1270,رغبة في ان احد يتكلم معي,levant,0,female,levant,"levant
nile
msa",msa,0
1270,رغبة في ان احد يتكلم معي,levant,0,male,nile,"gulf
nile
msa",msa,0
1270,رغبة في ان احد يتكلم معي,levant,0,female,nile,"nile
msa",gulf,0
1271,ابتعد و سوف تجد نفسك مرة أخرى .,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1271,ابتعد و سوف تجد نفسك مرة أخرى .,msa,0,female,levant,"levant
nile
msa",msa,0
1271,ابتعد و سوف تجد نفسك مرة أخرى .,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
1271,ابتعد و سوف تجد نفسك مرة أخرى .,msa,0,female,nile,"nile
msa",nile,0
1271,ابتعد و سوف تجد نفسك مرة أخرى .,msa,0,male,nile,"gulf
nile
msa",msa,0
1272,اللهمّ جبراً اللهمّ قوة,msa,0,male,nile,nile,nile,0
1272,اللهمّ جبراً اللهمّ قوة,msa,0,female,levant,"levant
nile
msa",msa,0
1272,اللهمّ جبراً اللهمّ قوة,msa,0,male,nile,nile,msa,0
1272,اللهمّ جبراً اللهمّ قوة,msa,0,female,levant,"levant
nile
msa",msa,0
1272,اللهمّ جبراً اللهمّ قوة,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1273,الحجارة بكل انواعها احسن من جار سئ,nile,0,male,nile,"gulf
nile
msa",gulf,0
1273,الحجارة بكل انواعها احسن من جار سئ,nile,0,male,nile,nile,nile,1
1273,الحجارة بكل انواعها احسن من جار سئ,nile,0,female,levant,"levant
nile
msa",msa,0
1273,الحجارة بكل انواعها احسن من جار سئ,nile,0,female,levant,"levant
nile
msa",nile,0
1273,الحجارة بكل انواعها احسن من جار سئ,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
1274,كثير الي يحبونك كثير يفاخرو بروحك كثير قلوب مكلومه يويلي الي يحبونك.,levant,0,male,nile,nile,nile,0
1274,كثير الي يحبونك كثير يفاخرو بروحك كثير قلوب مكلومه يويلي الي يحبونك.,levant,0,female,levant,"levant
nile
msa",msa,0
1274,كثير الي يحبونك كثير يفاخرو بروحك كثير قلوب مكلومه يويلي الي يحبونك.,levant,0,male,magreb,"magreb
msa",gulf,0
1274,كثير الي يحبونك كثير يفاخرو بروحك كثير قلوب مكلومه يويلي الي يحبونك.,levant,0,male,nile,"gulf
nile
msa",gulf,0
1274,كثير الي يحبونك كثير يفاخرو بروحك كثير قلوب مكلومه يويلي الي يحبونك.,levant,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
1275,يصير امسي عليكم او ما يحتاج 🙇🏻‍♀️,gulf,0,female,levant,"levant
nile
msa",gulf,1
1275,يصير امسي عليكم او ما يحتاج 🙇🏻‍♀️,gulf,0,male,magreb,"levant
gulf
nile
magreb
msa",gulf,0
1275,يصير امسي عليكم او ما يحتاج 🙇🏻‍♀️,gulf,0,female,levant,"levant
gulf
nile
msa",gulf,0
1275,يصير امسي عليكم او ما يحتاج 🙇🏻‍♀️,gulf,0,male,nile,"levant
gulf
nile
msa",gulf,0
1275,يصير امسي عليكم او ما يحتاج 🙇🏻‍♀️,gulf,0,male,nile,nile,nile,0
1276,وجهك تقول راك صالح اوغروط,magreb,1,male,nile,nile,nile,0
1276,وجهك تقول راك صالح اوغروط,magreb,1,male,nile,"gulf
nile
msa",gulf,0
1276,وجهك تقول راك صالح اوغروط,magreb,1,male,magreb,"magreb
msa",magreb,1
1276,وجهك تقول راك صالح اوغروط,magreb,1,female,levant,"levant
nile
msa",magreb,1
1276,وجهك تقول راك صالح اوغروط,magreb,1,male,gulf,"levant
gulf
nile
magreb
msa",gulf,1
1277,شكلك شبه الدرفيل في الفستان,nile,1,male,magreb,"magreb
msa",levant,1
1277,شكلك شبه الدرفيل في الفستان,nile,1,male,nile,nile,nile,1
1277,شكلك شبه الدرفيل في الفستان,nile,1,male,nile,nile,nile,1
1277,شكلك شبه الدرفيل في الفستان,nile,1,female,levant,"levant
gulf
nile
msa",nile,1
1277,شكلك شبه الدرفيل في الفستان,nile,1,male,gulf,"levant
gulf
nile
magreb
msa",gulf,1
1278,يا بعد عمري وروحي يا هنا كل السنيين 🤍 🤍,nile,0,female,levant,"levant
nile
msa",gulf,0
1278,يا بعد عمري وروحي يا هنا كل السنيين 🤍 🤍,nile,0,female,levant,"levant
nile
msa",levant,0
1278,يا بعد عمري وروحي يا هنا كل السنيين 🤍 🤍,nile,0,female,levant,"levant
gulf
nile
msa",gulf,0
1278,يا بعد عمري وروحي يا هنا كل السنيين 🤍 🤍,nile,0,male,nile,nile,nile,0
1278,يا بعد عمري وروحي يا هنا كل السنيين 🤍 🤍,nile,0,male,nile,"levant
gulf
nile
msa",nile,0
1279,لاتعاتب من يحبك يمكن ظروفه قست !!,msa,0,female,levant,"levant
nile
msa",msa,0
1279,لاتعاتب من يحبك يمكن ظروفه قست !!,msa,0,female,levant,"levant
gulf
nile
msa",gulf,0
1279,لاتعاتب من يحبك يمكن ظروفه قست !!,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
1279,لاتعاتب من يحبك يمكن ظروفه قست !!,msa,0,male,nile,nile,nile,0
1279,لاتعاتب من يحبك يمكن ظروفه قست !!,msa,0,male,nile,nile,nile,0
1280,الحمدللـه قولاً وفـعـلاً وشُكراً ورضــاً,msa,0,male,nile,nile,msa,0
1280,الحمدللـه قولاً وفـعـلاً وشُكراً ورضــاً,msa,0,male,nile,"gulf
nile
msa",msa,0
1280,الحمدللـه قولاً وفـعـلاً وشُكراً ورضــاً,msa,0,male,magreb,"magreb
msa",msa,0
1280,الحمدللـه قولاً وفـعـلاً وشُكراً ورضــاً,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
1280,الحمدللـه قولاً وفـعـلاً وشُكراً ورضــاً,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1281,ايريدن ، دليل ايدلهن !,levant,0,male,magreb,"magreb
msa",levant,0
1281,ايريدن ، دليل ايدلهن !,levant,0,male,gulf,"levant
gulf
nile
magreb
msa",magreb,0
1281,ايريدن ، دليل ايدلهن !,levant,0,male,magreb,"levant
gulf
nile
magreb
msa",gulf,0
1281,ايريدن ، دليل ايدلهن !,levant,0,male,nile,"nile
msa",gulf,1
1281,ايريدن ، دليل ايدلهن !,levant,0,male,nile,"nile
msa",nile,1
1282,فمُكِ، أمين,msa,0,female,levant,"levant
nile
msa",msa,0
1282,فمُكِ، أمين,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
1282,فمُكِ، أمين,msa,0,male,nile,nile,nile,0
1282,فمُكِ، أمين,msa,0,male,nile,nile,nile,0
1282,فمُكِ، أمين,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1283,اللهم لا تبتلينا فيما لا نستطيع عليه صبرا.,msa,0,male,magreb,"nile
magreb
msa",msa,0
1283,اللهم لا تبتلينا فيما لا نستطيع عليه صبرا.,msa,0,male,nile,"gulf
nile
msa",msa,0
1283,اللهم لا تبتلينا فيما لا نستطيع عليه صبرا.,msa,0,male,nile,nile,msa,0
1283,اللهم لا تبتلينا فيما لا نستطيع عليه صبرا.,msa,0,male,magreb,"magreb
msa",msa,0
1283,اللهم لا تبتلينا فيما لا نستطيع عليه صبرا.,msa,0,female,levant,"levant
nile
msa",msa,0
1284,قد نلتقي مره ولا نلتقي بعد هذي المره,msa,0,female,levant,"levant
nile
msa",msa,0
1284,قد نلتقي مره ولا نلتقي بعد هذي المره,msa,0,male,magreb,"nile
magreb
msa",nile,0
1284,قد نلتقي مره ولا نلتقي بعد هذي المره,msa,0,male,magreb,"magreb
msa",gulf,0
1284,قد نلتقي مره ولا نلتقي بعد هذي المره,msa,0,male,nile,nile,nile,0
1284,قد نلتقي مره ولا نلتقي بعد هذي المره,msa,0,male,nile,nile,nile,0
1285,وأني أحُبك ‌بالثانية أضعاف‌ حُب السّنِين ♥️ .,msa,0,male,nile,nile,nile,0
1285,وأني أحُبك ‌بالثانية أضعاف‌ حُب السّنِين ♥️ .,msa,0,male,nile,nile,nile,0
1285,وأني أحُبك ‌بالثانية أضعاف‌ حُب السّنِين ♥️ .,msa,0,female,levant,"levant
nile
msa",msa,0
1285,وأني أحُبك ‌بالثانية أضعاف‌ حُب السّنِين ♥️ .,msa,0,female,levant,"levant
nile
msa",msa,0
1285,وأني أحُبك ‌بالثانية أضعاف‌ حُب السّنِين ♥️ .,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1286,نورمي هو الشخص اللي مش متابع سوشيال ميديا ومبيفهمش ميمز,nile,0,male,nile,nile,nile,0
1286,نورمي هو الشخص اللي مش متابع سوشيال ميديا ومبيفهمش ميمز,nile,0,male,magreb,"magreb
msa",gulf,1
1286,نورمي هو الشخص اللي مش متابع سوشيال ميديا ومبيفهمش ميمز,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",nile,1
1286,نورمي هو الشخص اللي مش متابع سوشيال ميديا ومبيفهمش ميمز,nile,0,female,levant,"levant
nile
msa",nile,1
1286,نورمي هو الشخص اللي مش متابع سوشيال ميديا ومبيفهمش ميمز,nile,0,male,nile,nile,nile,0
1287,- «الكرم العربي» .. ظاهرة غذائية.,msa,1,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
1287,- «الكرم العربي» .. ظاهرة غذائية.,msa,1,male,gulf,"levant
gulf
nile
magreb
msa",msa,1
1287,- «الكرم العربي» .. ظاهرة غذائية.,msa,1,male,magreb,"magreb
msa",msa,1
1287,- «الكرم العربي» .. ظاهرة غذائية.,msa,1,male,nile,nile,nile,0
1287,- «الكرم العربي» .. ظاهرة غذائية.,msa,1,male,nile,nile,nile,0
1288,نادال حمار و ترابي,nile,1,female,levant,"levant
nile
msa",nile,1
1288,نادال حمار و ترابي,nile,1,male,magreb,"levant
gulf
nile
magreb
msa",msa,1
1288,نادال حمار و ترابي,nile,1,female,levant,"levant
gulf
nile
msa",magreb,0
1288,نادال حمار و ترابي,nile,1,male,nile,nile,nile,0
1288,نادال حمار و ترابي,nile,1,male,nile,nile,msa,1
1289,اجعلنا يا الله ممن شابهوا الغيوم في خِفة المرور وحُسن العَطاء 💓 .,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1289,اجعلنا يا الله ممن شابهوا الغيوم في خِفة المرور وحُسن العَطاء 💓 .,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
1289,اجعلنا يا الله ممن شابهوا الغيوم في خِفة المرور وحُسن العَطاء 💓 .,msa,0,female,levant,"levant
nile
msa",msa,0
1289,اجعلنا يا الله ممن شابهوا الغيوم في خِفة المرور وحُسن العَطاء 💓 .,msa,0,male,nile,nile,msa,0
1289,اجعلنا يا الله ممن شابهوا الغيوم في خِفة المرور وحُسن العَطاء 💓 .,msa,0,male,nile,nile,nile,0
1290,ياخوان مباراة الاتحاد اليوم الساعة كم؟ في تطبيق 365 مكتوب الساعة ٧ و الحسابات بتويتر هنا تقول ٨ !,gulf,0,male,magreb,"magreb
msa",msa,0
1290,ياخوان مباراة الاتحاد اليوم الساعة كم؟ في تطبيق 365 مكتوب الساعة ٧ و الحسابات بتويتر هنا تقول ٨ !,gulf,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
1290,ياخوان مباراة الاتحاد اليوم الساعة كم؟ في تطبيق 365 مكتوب الساعة ٧ و الحسابات بتويتر هنا تقول ٨ !,gulf,0,male,nile,"levant
gulf
nile
msa",gulf,0
1290,ياخوان مباراة الاتحاد اليوم الساعة كم؟ في تطبيق 365 مكتوب الساعة ٧ و الحسابات بتويتر هنا تقول ٨ !,gulf,0,female,levant,"levant
nile
msa",gulf,0
1290,ياخوان مباراة الاتحاد اليوم الساعة كم؟ في تطبيق 365 مكتوب الساعة ٧ و الحسابات بتويتر هنا تقول ٨ !,gulf,0,male,nile,nile,nile,0
1291,الحمدلله 🥺 🥺 ❤️ ❤️ ❤️ ❤️,msa,0,male,nile,nile,nile,0
1291,الحمدلله 🥺 🥺 ❤️ ❤️ ❤️ ❤️,msa,0,male,nile,nile,nile,0
1291,الحمدلله 🥺 🥺 ❤️ ❤️ ❤️ ❤️,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1291,الحمدلله 🥺 🥺 ❤️ ❤️ ❤️ ❤️,msa,0,female,levant,"levant
nile
msa",msa,0
1291,الحمدلله 🥺 🥺 ❤️ ❤️ ❤️ ❤️,msa,0,female,levant,"levant
nile
msa",msa,0
1292,الانسحاب من الفوضى راحة لا مثيل لها,nile,0,male,nile,nile,msa,0
1292,الانسحاب من الفوضى راحة لا مثيل لها,nile,0,male,nile,nile,nile,0
1292,الانسحاب من الفوضى راحة لا مثيل لها,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
1292,الانسحاب من الفوضى راحة لا مثيل لها,nile,0,male,magreb,"magreb
msa",msa,0
1292,الانسحاب من الفوضى راحة لا مثيل لها,nile,0,female,levant,"levant
nile
msa",msa,0
1293,لا تراهن الفراق بشخص عاش بدون أب,msa,0,male,magreb,"nile
magreb
msa",msa,0
1293,لا تراهن الفراق بشخص عاش بدون أب,msa,0,female,levant,"levant
nile
msa",msa,0
1293,لا تراهن الفراق بشخص عاش بدون أب,msa,0,male,nile,nile,nile,0
1293,لا تراهن الفراق بشخص عاش بدون أب,msa,0,male,magreb,"magreb
msa",msa,0
1293,لا تراهن الفراق بشخص عاش بدون أب,msa,0,male,nile,nile,nile,0
1294,احنا بتوع الاتوووووووبيس,nile,1,male,magreb,"magreb
msa",gulf,1
1294,احنا بتوع الاتوووووووبيس,nile,1,male,magreb,"nile
magreb
msa",nile,0
1294,احنا بتوع الاتوووووووبيس,nile,1,male,nile,nile,nile,0
1294,احنا بتوع الاتوووووووبيس,nile,1,male,nile,"gulf
nile
msa",nile,1
1294,احنا بتوع الاتوووووووبيس,nile,1,female,levant,"levant
gulf
nile
msa",nile,1
1295,اللهمَّ الطف بالجزائر وأهلها,msa,0,female,levant,"levant
nile
msa",msa,0
1295,اللهمَّ الطف بالجزائر وأهلها,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
1295,اللهمَّ الطف بالجزائر وأهلها,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1295,اللهمَّ الطف بالجزائر وأهلها,msa,0,male,nile,nile,nile,0
1295,اللهمَّ الطف بالجزائر وأهلها,msa,0,male,nile,nile,msa,0
1296,صباح وارف بالحُب والبهَجة .,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
1296,صباح وارف بالحُب والبهَجة .,msa,0,female,levant,"levant
nile
msa",msa,0
1296,صباح وارف بالحُب والبهَجة .,msa,0,male,magreb,"magreb
msa",msa,0
1296,صباح وارف بالحُب والبهَجة .,msa,0,male,nile,nile,gulf,0
1296,صباح وارف بالحُب والبهَجة .,msa,0,male,nile,nile,nile,0
1297,مضيفات الطيران كثير لهمن صبر,msa,0,female,levant,"levant
nile
msa",msa,0
1297,مضيفات الطيران كثير لهمن صبر,msa,0,female,levant,"levant
gulf
nile
msa",magreb,0
1297,مضيفات الطيران كثير لهمن صبر,msa,0,female,levant,"levant
nile
msa",gulf,0
1297,مضيفات الطيران كثير لهمن صبر,msa,0,male,nile,"gulf
nile
msa",gulf,1
1297,مضيفات الطيران كثير لهمن صبر,msa,0,male,nile,"nile
msa",gulf,0
1298,على طرف ليلة هادئة,msa,0,male,nile,nile,nile,0
1298,على طرف ليلة هادئة,msa,0,female,nile,"nile
msa",nile,0
1298,على طرف ليلة هادئة,msa,0,male,magreb,"magreb
msa",msa,0
1298,على طرف ليلة هادئة,msa,0,female,levant,"levant
nile
msa",msa,0
1298,على طرف ليلة هادئة,msa,0,male,magreb,"nile
magreb
msa",nile,0
1299,يمين انها حلوة بشكل مُهلك.,gulf,0,male,nile,nile,msa,0
1299,يمين انها حلوة بشكل مُهلك.,gulf,0,male,nile,nile,nile,0
1299,يمين انها حلوة بشكل مُهلك.,gulf,0,female,levant,"levant
nile
msa",gulf,0
1299,يمين انها حلوة بشكل مُهلك.,gulf,0,female,levant,"levant
gulf
nile
msa",gulf,0
1299,يمين انها حلوة بشكل مُهلك.,gulf,0,male,magreb,"levant
gulf
nile
magreb
msa",gulf,0
1300,عندك القلب أمانه واحفظه يا وديع,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1300,عندك القلب أمانه واحفظه يا وديع,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",nile,0
1300,عندك القلب أمانه واحفظه يا وديع,msa,0,male,nile,"levant
gulf
nile
msa",msa,0
1300,عندك القلب أمانه واحفظه يا وديع,msa,0,male,nile,nile,nile,0
1300,عندك القلب أمانه واحفظه يا وديع,msa,0,male,magreb,"magreb
msa",msa,0
1301,اللهم ارحم جدتي ونور قبرها 🤲🏾,msa,0,female,levant,"levant
nile
msa",msa,0
1301,اللهم ارحم جدتي ونور قبرها 🤲🏾,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1301,اللهم ارحم جدتي ونور قبرها 🤲🏾,msa,0,female,levant,"levant
nile
msa",msa,0
1301,اللهم ارحم جدتي ونور قبرها 🤲🏾,msa,0,female,nile,"nile
msa",nile,0
1301,اللهم ارحم جدتي ونور قبرها 🤲🏾,msa,0,male,nile,nile,msa,0
1302,البحث عن الآخر,msa,0,male,magreb,"magreb
msa",msa,0
1302,البحث عن الآخر,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1302,البحث عن الآخر,msa,0,female,levant,"levant
nile
msa",msa,0
1302,البحث عن الآخر,msa,0,male,nile,"gulf
nile
msa",msa,0
1302,البحث عن الآخر,msa,0,male,nile,nile,nile,0
1303,النصر 😂 😂 😂,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
1303,النصر 😂 😂 😂,msa,0,male,magreb,"magreb
msa",msa,0
1303,النصر 😂 😂 😂,msa,0,female,levant,"levant
gulf
nile
msa",msa,1
1303,النصر 😂 😂 😂,msa,0,male,nile,"levant
gulf
nile
msa",gulf,1
1303,النصر 😂 😂 😂,msa,0,female,nile,"nile
msa",nile,0
1304,تخيل ي مسلم القلم ف الكتاب وانا عماله ادور عليه علشان اذاكر,nile,0,male,nile,"gulf
nile
msa",nile,1
1304,تخيل ي مسلم القلم ف الكتاب وانا عماله ادور عليه علشان اذاكر,nile,0,female,levant,"levant
gulf
nile
msa",levant,1
1304,تخيل ي مسلم القلم ف الكتاب وانا عماله ادور عليه علشان اذاكر,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",nile,0
1304,تخيل ي مسلم القلم ف الكتاب وانا عماله ادور عليه علشان اذاكر,nile,0,male,nile,nile,nile,1
1304,تخيل ي مسلم القلم ف الكتاب وانا عماله ادور عليه علشان اذاكر,nile,0,male,magreb,"magreb
msa",nile,0
1305,ميسي 💔 💔,msa,0,male,nile,nile,msa,0
1305,ميسي 💔 💔,msa,0,male,nile,nile,nile,0
1305,ميسي 💔 💔,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1305,ميسي 💔 💔,msa,0,female,levant,"levant
nile
msa",msa,0
1305,ميسي 💔 💔,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
1306,صباح بدون شاهي ما يسمى صباح 🖐🏻,levant,0,male,nile,nile,nile,0
1306,صباح بدون شاهي ما يسمى صباح 🖐🏻,levant,0,male,nile,"gulf
nile
msa",levant,0
1306,صباح بدون شاهي ما يسمى صباح 🖐🏻,levant,0,female,levant,"levant
nile
msa",gulf,0
1306,صباح بدون شاهي ما يسمى صباح 🖐🏻,levant,0,female,levant,"levant
nile
msa",gulf,0
1306,صباح بدون شاهي ما يسمى صباح 🖐🏻,levant,0,female,levant,"levant
gulf
nile
msa",gulf,0
1307,كالخشب تحت الأظافر  كانت آخر تصرفاتك معي 🙂 💔,msa,0,male,nile,nile,gulf,0
1307,كالخشب تحت الأظافر  كانت آخر تصرفاتك معي 🙂 💔,msa,0,female,levant,"levant
nile
msa",msa,0
1307,كالخشب تحت الأظافر  كانت آخر تصرفاتك معي 🙂 💔,msa,0,female,levant,"levant
nile
msa",levant,0
1307,كالخشب تحت الأظافر  كانت آخر تصرفاتك معي 🙂 💔,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
1307,كالخشب تحت الأظافر  كانت آخر تصرفاتك معي 🙂 💔,msa,0,male,nile,nile,nile,0
1308,لاتبالغون بأحد محد يستاهل,levant,0,female,levant,"levant
gulf
nile
msa",gulf,0
1308,لاتبالغون بأحد محد يستاهل,levant,0,female,levant,"levant
nile
msa",gulf,0
1308,لاتبالغون بأحد محد يستاهل,levant,0,female,levant,"levant
nile
msa",gulf,0
1308,لاتبالغون بأحد محد يستاهل,levant,0,male,nile,nile,nile,0
1308,لاتبالغون بأحد محد يستاهل,levant,0,female,nile,"nile
msa",levant,0
1309,عزيزي العميل الله يرحم امك ابتسم وحرك عضلات وجهك شوي,msa,1,female,levant,"levant
gulf
nile
msa",gulf,0
1309,عزيزي العميل الله يرحم امك ابتسم وحرك عضلات وجهك شوي,msa,1,female,levant,"levant
nile
msa",gulf,1
1309,عزيزي العميل الله يرحم امك ابتسم وحرك عضلات وجهك شوي,msa,1,male,nile,nile,nile,1
1309,عزيزي العميل الله يرحم امك ابتسم وحرك عضلات وجهك شوي,msa,1,male,nile,nile,msa,1
1309,عزيزي العميل الله يرحم امك ابتسم وحرك عضلات وجهك شوي,msa,1,male,magreb,"nile
magreb
msa",msa,1
1310,واجه المشكله,nile,0,female,levant,"levant
nile
msa",msa,0
1310,واجه المشكله,nile,0,male,magreb,"magreb
msa",msa,0
1310,واجه المشكله,nile,0,male,nile,"levant
gulf
nile
msa",nile,0
1310,واجه المشكله,nile,0,male,nile,nile,nile,0
1310,واجه المشكله,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
1311,لابد من تبادل الادوار,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
1311,لابد من تبادل الادوار,nile,0,male,magreb,"magreb
msa",msa,0
1311,لابد من تبادل الادوار,nile,0,female,nile,"nile
msa",nile,0
1311,لابد من تبادل الادوار,nile,0,male,nile,nile,nile,0
1311,لابد من تبادل الادوار,nile,0,female,levant,"levant
gulf
nile
msa",msa,0
1312,هوه لـي روحي يداويهـا,msa,0,female,levant,"levant
nile
msa",msa,0
1312,هوه لـي روحي يداويهـا,msa,0,female,levant,"levant
nile
msa",nile,0
1312,هوه لـي روحي يداويهـا,msa,0,male,nile,"nile
msa",msa,0
1312,هوه لـي روحي يداويهـا,msa,0,male,nile,"gulf
nile
msa",msa,0
1312,هوه لـي روحي يداويهـا,msa,0,female,levant,"levant
gulf
nile
msa",gulf,0
1313,عريان الطيز وبحب التكميز,levant,1,male,nile,nile,nile,1
1313,عريان الطيز وبحب التكميز,levant,1,female,levant,"levant
gulf
nile
msa",levant,0
1313,عريان الطيز وبحب التكميز,levant,1,male,magreb,"nile
magreb
msa",levant,1
1313,عريان الطيز وبحب التكميز,levant,1,male,magreb,"magreb
msa",nile,1
1313,عريان الطيز وبحب التكميز,levant,1,female,nile,"nile
msa",nile,1
1314,المتاح للجميع مو ضروري لي.,levant,0,male,gulf,"levant
gulf
nile
magreb
msa",levant,1
1314,المتاح للجميع مو ضروري لي.,levant,0,female,levant,"levant
nile
msa",levant,0
1314,المتاح للجميع مو ضروري لي.,levant,0,male,magreb,"magreb
msa",msa,0
1314,المتاح للجميع مو ضروري لي.,levant,0,male,nile,nile,nile,0
1314,المتاح للجميع مو ضروري لي.,levant,0,female,nile,"nile
msa",levant,0
1315,يارب اجرب شعور الي يصيحون من الفررححهه 😞,nile,0,male,nile,"gulf
nile
msa",gulf,0
1315,يارب اجرب شعور الي يصيحون من الفررححهه 😞,nile,0,male,nile,"nile
msa",gulf,1
1315,يارب اجرب شعور الي يصيحون من الفررححهه 😞,nile,0,female,levant,"levant
nile
msa",gulf,0
1315,يارب اجرب شعور الي يصيحون من الفررححهه 😞,nile,0,male,magreb,"nile
magreb
msa",gulf,0
1315,يارب اجرب شعور الي يصيحون من الفررححهه 😞,nile,0,male,magreb,"magreb
msa",levant,0
1316,ما اذّاني شي ف حياتي مثل ماسوّت الانيميا.,levant,0,male,magreb,"magreb
msa",gulf,0
1316,ما اذّاني شي ف حياتي مثل ماسوّت الانيميا.,levant,0,male,magreb,"nile
magreb
msa",nile,0
1316,ما اذّاني شي ف حياتي مثل ماسوّت الانيميا.,levant,0,male,nile,"nile
msa",gulf,0
1316,ما اذّاني شي ف حياتي مثل ماسوّت الانيميا.,levant,0,male,nile,"gulf
nile
msa",gulf,0
1316,ما اذّاني شي ف حياتي مثل ماسوّت الانيميا.,levant,0,female,levant,"levant
gulf
nile
msa",gulf,0
1317,الناس ف عيني حاجه وانتَ حاجه تانيه 💜 .,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
1317,الناس ف عيني حاجه وانتَ حاجه تانيه 💜 .,nile,0,male,magreb,"nile
magreb
msa",nile,0
1317,الناس ف عيني حاجه وانتَ حاجه تانيه 💜 .,nile,0,male,nile,nile,nile,0
1317,الناس ف عيني حاجه وانتَ حاجه تانيه 💜 .,nile,0,male,magreb,"magreb
msa",nile,0
1317,الناس ف عيني حاجه وانتَ حاجه تانيه 💜 .,nile,0,male,nile,nile,nile,0
1318,مش وقت عتاب أو لوم. 🎼,nile,0,male,magreb,"levant
gulf
nile
magreb
msa",gulf,0
1318,مش وقت عتاب أو لوم. 🎼,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
1318,مش وقت عتاب أو لوم. 🎼,nile,0,female,levant,"levant
nile
msa",msa,0
1318,مش وقت عتاب أو لوم. 🎼,nile,0,male,nile,"gulf
nile
msa",nile,0
1318,مش وقت عتاب أو لوم. 🎼,nile,0,male,nile,"nile
msa",nile,0
1319,ما هضمتك حتى مع بيبسي,levant,1,male,gulf,"levant
gulf
nile
magreb
msa",gulf,1
1319,ما هضمتك حتى مع بيبسي,levant,1,female,levant,"levant
nile
msa",levant,1
1319,ما هضمتك حتى مع بيبسي,levant,1,male,nile,nile,nile,1
1319,ما هضمتك حتى مع بيبسي,levant,1,female,nile,"nile
msa",msa,1
1319,ما هضمتك حتى مع بيبسي,levant,1,male,magreb,"magreb
msa",gulf,1
1320,خميس مشيط ابها,gulf,0,male,nile,nile,nile,0
1320,خميس مشيط ابها,gulf,0,male,magreb,"magreb
msa",magreb,1
1320,خميس مشيط ابها,gulf,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
1320,خميس مشيط ابها,gulf,0,female,levant,"levant
nile
msa",gulf,0
1320,خميس مشيط ابها,gulf,0,female,nile,"nile
msa",gulf,1
1321,اللهم حقق لي ماصبرت لأجله 🌻,msa,0,male,magreb,"nile
magreb
msa",msa,0
1321,اللهم حقق لي ماصبرت لأجله 🌻,msa,0,male,nile,nile,nile,0
1321,اللهم حقق لي ماصبرت لأجله 🌻,msa,0,male,magreb,"magreb
msa",msa,0
1321,اللهم حقق لي ماصبرت لأجله 🌻,msa,0,female,levant,"levant
nile
msa",msa,0
1321,اللهم حقق لي ماصبرت لأجله 🌻,msa,0,male,nile,nile,msa,0
1322,الحمدلله الحمدلله ♥️ 😭,msa,0,female,levant,"levant
nile
msa",msa,0
